grid_id,geometry,center_lon,center_lat,cafe_count,total_reviews_count,average_cafe_rating,school_count,university_count,mall_count,poi_count,chain_cafe_count,distance_to_metro,proximity_to_metro,foot_traffic_count,walkable_length_m,walkability_index,parking_count,parking_density
1311,"POLYGON ((37.71273727974457 55.72938634823505, 37.71250074210395 55.73657280214861, 37.69976341056749 55.736438657009955, 37.70000228669489 55.729252239039944, 37.71273727974457 55.72938634823505))",37.70625092781075,55.73291262160204,11,26197,4.175,2,0,0,2,0,1387.3057883115778,0.8387426372822159,0,38750.912744733214,0.435,7,0.043
1312,"POLYGON ((37.71250074210395 55.73657280214861, 37.71226409731071 55.743759246934, 37.69952442622902 55.74362506583862, 37.69976341056749 55.736438657009955, 37.71250074210395 55.73657280214861))",37.70601316708349,55.740099053005885,9,5448,4.225,3,0,1,4,12,1426.7267077434703,0.8340206829088778,0,35915.29026613357,0.403,7,0.043
1313,"POLYGON ((37.71226409731071 55.743759246934, 37.71202734529838 55.75094568259165, 37.69928533361233 55.75081146552636, 37.69952442622902 55.74362506583862, 37.71226409731071 55.743759246934))",37.70577529864098,55.7472854752752,46,122436,3.840740740740741,2,0,0,2,9,822.6730961699012,0.9063760118562,0,47988.26698708944,0.539,7,0.043
1314,"POLYGON ((37.71202734529838 55.75094568259165, 37.71179048600043 55.758132109121995, 37.69904613265025 55.757997856073615, 37.69928533361233 55.75081146552636, 37.71202734529838 55.75094568259165))",37.70553732241639,55.7544718884104,36,50363,4.246428571428571,4,1,0,5,4,773.3258966830422,0.912286965425701,0,53784.649946573445,0.604,28,0.172
1315,"POLYGON ((37.71179048600043 55.758132109121995, 37.711553519350275 55.76531852652547, 37.69880682327553 55.76518423748078, 37.69904613265025 55.757997856073615, 37.71179048600043 55.758132109121995))",37.70529923834284,55.76165829241194,17,123222,4.061538461538461,1,0,0,1,0,350.5077754621272,0.9629333710752466,0,47690.51398724436,0.536,5,0.031
1316,"POLYGON ((37.711553519350275 55.76531852652547, 37.71131644528126 55.772504934802484, 37.69856740542086 55.77237060974829, 37.69880682327553 55.76518423748078, 37.711553519350275 55.76531852652547))",37.70506104635336,55.76884468728021,3,76,4.7,4,1,0,5,1,473.6726767682368,0.9481803147603391,0,60726.49851912494,0.682,6,0.037
1317,"POLYGON ((37.71131644528126 55.772504934802484, 37.7110792637267 55.779691333953465, 37.6983278790189 55.779556972876534, 37.69856740542086 55.77237060974829, 37.71131644528126 55.772504934802484))",37.70482274638098,55.776031073015645,7,4005,4.333333333333333,1,0,2,3,21,487.6492458933244,0.9465061599548308,0,54820.479680639626,0.616,10,0.061
1318,"POLYGON ((37.7110792637267 55.779691333953465, 37.710841974619825 55.78687772397886, 37.69808824400222 55.78674332686597, 37.6983278790189 55.779556972876534, 37.7110792637267 55.779691333953465))",37.704584338358615,55.78321744961867,70,237659,4.096610169491525,0,0,0,0,1,177.77085835093345,0.983624310123468,0,62515.603153031676,0.702,21,0.129
1319,"POLYGON ((37.710841974619825 55.78687772397886, 37.71060457789384 55.79406410487907, 37.69784850030335 55.793929671716974, 37.69808824400222 55.78674332686597, 37.710841974619825 55.78687772397886))",37.704345822219175,55.79040381708969,9,2495,4.342857142857143,1,0,0,1,5,940.9651956966444,0.89220663415671,0,41638.69681691462,0.468,12,0.074
1320,"POLYGON ((37.71060457789384 55.79406410487907, 37.710367073481855 55.801250476654545, 37.69760864785477 55.80111600743001, 37.69784850030335 55.793929671716974, 37.71060457789384 55.79406410487907))",37.70410719789548,55.79759017542915,33,86970,4.375,2,0,0,2,1,704.0428819730066,0.9205858899313386,0,60609.789723211004,0.681,14,0.086
1321,"POLYGON ((37.710367073481855 55.801250476654545, 37.71012946131696 55.808436839305685, 37.69736868658889 55.808302334005454, 37.69760864785477 55.80111600743001, 37.710367073481855 55.801250476654545))",37.7038684653203,55.80477652463746,5,202,3.8,0,1,0,1,1,1177.258363544833,0.8639027393366421,0,50808.865164219,0.571,18,0.11
1322,"POLYGON ((37.71012946131696 55.808436839305685, 37.709891741332164 55.81562319283296, 37.697128616438064 55.81548865144377, 37.69736868658889 55.808302334005454, 37.71012946131696 55.808436839305685))",37.70362962442634,55.81196286471505,6,2921,4.4,1,0,0,1,0,1885.7884621950773,0.779032907628545,0,59697.954814942284,0.671,33,0.202
1323,"POLYGON ((37.709891741332164 55.81562319283296, 37.70965391346045 55.82280953723676, 37.69688843733461 55.82267495974534, 37.697128616438064 55.81548865144377, 37.709891741332164 55.81562319283296))",37.7033906751463,55.81914919566234,7,207,4.933333333333334,0,0,0,0,0,1990.4935129092428,0.7664910268389675,0,54975.91018983796,0.618,23,0.141
1324,"POLYGON ((37.70965391346045 55.82280953723676, 37.7094159776347 55.82999587251752, 37.696648149210745 55.8298612589106, 37.69688843733461 55.82267495974534, 37.70965391346045 55.82280953723676))",37.70315161741276,55.82633551747978,0,0,0.0,0,0,0,0,0,2331.008371104969,0.7257031495642667,0,26295.716550216035,0.295,2,0.012
1325,"POLYGON ((37.7094159776347 55.82999587251752, 37.70917793378777 55.83718219867569, 37.696407751998684 55.837047548939964, 37.696648149210745 55.8298612589106, 37.7094159776347 55.82999587251752))",37.702912451158255,55.83352183016775,0,0,0.0,0,0,0,0,0,2860.967602423744,0.6622230647240327,0,13626.572765227853,0.153,0,0.0
1326,"POLYGON ((37.70917793378777 55.83718219867569, 37.708939781852465 55.844368515711665, 37.696167245630534 55.84423382983385, 37.696407751998684 55.837047548939964, 37.70917793378777 55.83718219867569))",37.70267317631529,55.84070813372668,0,0,0.0,0,0,0,0,0,3495.235501764884,0.586248578985914,0,9836.50988859276,0.111,0,0.0
1327,"POLYGON ((37.708939781852465 55.844368515711665, 37.70870152176151 55.8515548236259, 37.695926630038386 55.85142010159268, 37.696167245630534 55.84423382983385, 37.708939781852465 55.844368515711665))",37.70243379281629,55.847894428157,0,0,0.0,0,0,0,0,0,3218.345750096639,0.6194152527384442,0,23247.607122565412,0.261,1,0.006
1328,"POLYGON ((37.70870152176151 55.8515548236259, 37.70846315344759 55.858741122418806, 37.69568590515424 55.85860636421688, 37.695926630038386 55.85142010159268, 37.70870152176151 55.8515548236259))",37.702194300593646,55.85508071345917,1,1,0.0,1,0,0,1,4,2852.51217403853,0.6632358809550439,0,32883.03836633031,0.369,2,0.012
1329,"POLYGON ((37.70846315344759 55.858741122418806, 37.708224676843315 55.865927412090834, 37.69544507091007 55.86579261770687, 37.69568590515424 55.85860636421688, 37.70846315344759 55.858741122418806))",37.701954699579645,55.862266989633575,17,58358,4.25,2,0,0,2,2,2480.971262434678,0.7077401507109256,0,51855.04718256269,0.583,6,0.037
1330,"POLYGON ((37.708224676843315 55.865927412090834, 37.707986091881274 55.87311369264238, 37.69520412723776 55.872978862063064, 37.69544507091007 55.86579261770687, 37.708224676843315 55.865927412090834))",37.70171498970659,55.86945325668065,7,42514,4.44,3,0,0,3,1,2335.296790932787,0.7251894699481516,0,47056.30304469111,0.529,3,0.018
1331,"POLYGON ((37.707986091881274 55.87311369264238, 37.70774739849395 55.880299964073906, 37.69496307406916 55.88016509728589, 37.69520412723776 55.872978862063064, 37.707986091881274 55.87311369264238))",37.701475170906654,55.87663951460081,6,518,4.3,2,0,0,2,1,2456.013801501625,0.7107296292288948,0,43158.09704589028,0.485,11,0.067
1332,"POLYGON ((37.70774739849395 55.880299964073906, 37.70750859661381 55.88748622638582, 37.69472191133606 55.88735132337575, 37.69496307406916 55.88016509728589, 37.70774739849395 55.880299964073906))",37.701235243112,55.883825763394505,2,3648,4.7,0,0,0,0,0,2526.3126050649357,0.7023090305287627,0,49411.853707540395,0.555,6,0.037
1333,"POLYGON ((37.70750859661381 55.88748622638582, 37.70726968617325 55.89467247957855, 37.694480638970184 55.89453754033309, 37.69472191133606 55.88735132337575, 37.70750859661381 55.88748622638582))",37.700995206254696,55.89101200306214,0,0,0.0,0,0,0,0,0,2518.985493111677,0.7031866936789437,0,34269.49495044147,0.385,2,0.012
1334,"POLYGON ((37.70726968617325 55.89467247957855, 37.7070306671046 55.90185872365255, 37.6942392569032 55.90172374815832, 37.694480638970184 55.89453754033309, 37.70726968617325 55.89467247957855))",37.7007550602668,55.89819823360413,0,0,0.0,0,0,0,0,0,2754.6906260440223,0.6749532354210503,0,36003.680175136564,0.404,6,0.037
1335,"POLYGON ((37.73013418274369 55.585787432718014, 37.72990209180076 55.59297410461476, 37.71721122392532 55.59284198896216, 37.71744563238796 55.58565535239623, 37.73013418274369 55.585787432718014))",37.72367328081232,55.58931482908191,0,0,0.0,2,0,0,2,1,2412.5509741372707,0.7159357352941105,0,43573.9788440299,0.489,10,0.061
1336,"POLYGON ((37.72990209180076 55.59297410461476, 37.729669896068586 55.600160767387756, 37.716976709627914 55.600028616391434, 37.71721122392532 55.59284198896216, 37.72990209180076 55.59297410461476))",37.72343997845128,55.59650147877738,9,17405,4.483333333333333,3,0,0,3,2,1620.3673165503335,0.8108258378167648,0,38031.20089860654,0.427,15,0.092
1337,"POLYGON ((37.729669896068586 55.600160767387756, 37.72943759548245 55.607347421037424, 37.7167420894304 55.60721523468449, 37.716976709627914 55.600028616391434, 37.729669896068586 55.600160767387756))",37.72320657074571,55.60368811934286,10,3432,4.15,2,0,2,4,12,843.076670937377,0.903932011297779,0,63768.05705285718,0.716,71,0.436
1338,"POLYGON ((37.72943759548245 55.607347421037424, 37.729205189977584 55.61453406556418, 37.71650736326733 55.614401843841755, 37.7167420894304 55.60721523468449, 37.72943759548245 55.607347421037424))",37.72297305763055,55.610874750778805,48,141301,4.011428571428572,3,0,2,5,4,275.61984761755707,0.9719036686606908,0,57553.154910865735,0.647,19,0.117
1339,"POLYGON ((37.729205189977584 55.61453406556418, 37.72897267948914 55.62172070096848, 37.716272531073244 55.62158844386364, 37.71650736326733 55.614401843841755, 37.729205189977584 55.61453406556418))",37.722739439040666,55.6180613730856,23,46173,4.353846153846154,3,0,0,3,1,849.2080560769252,0.9031975758434174,0,43555.17181800734,0.489,11,0.067
1340,"POLYGON ((37.72897267948914 55.62172070096848, 37.72874006395223 55.62890732725075, 37.7160375927826 55.62877503475058, 37.716272531073244 55.62158844386364, 37.72897267948914 55.62172070096848))",37.72250571491088,55.62524798626372,6,12253,4.466666666666667,0,0,0,0,0,1412.3629647843072,0.8357412145418527,0,48815.079181917565,0.548,7,0.043
1341,"POLYGON ((37.72874006395223 55.62890732725075, 37.72850734330193 55.6360939444114, 37.7158025483298 55.63596161650299, 37.7160375927826 55.62877503475058, 37.72874006395223 55.62890732725075))",37.722271885175935,55.632434590313565,0,0,0.0,3,0,0,3,0,1347.1651287816303,0.8435508042541603,0,23788.978359512585,0.267,0,0.0
1342,"POLYGON ((37.72850734330193 55.6360939444114, 37.72827451747322 55.64328055245089, 37.7155673976492 55.643148189121284, 37.7158025483298 55.63596161650299, 37.72850734330193 55.6360939444114))",37.722037949770574,55.63962118523558,1,72,4.4,3,0,1,4,2,1523.8713970460549,0.8223844045797681,0,37421.756557403336,0.42,4,0.025
1343,"POLYGON ((37.72827451747322 55.64328055245089, 37.72804158640106 55.65046715136963, 37.71533214067512 55.65033475260591, 37.7155673976492 55.643148189121284, 37.72827451747322 55.64328055245089))",37.7218039086294,55.64680777103017,10,26927,4.316666666666666,0,0,0,0,0,1386.6192634449865,0.838824871262116,0,58837.93366683339,0.661,19,0.117
1344,"POLYGON ((37.72804158640106 55.65046715136963, 37.727808550020356 55.65765374116807, 37.71509677734179 55.65752130695727, 37.71533214067512 55.65033475260591, 37.72804158640106 55.65046715136963))",37.72156976168705,55.653994347697775,1,10,0.0,1,1,0,2,1,1426.0106095820088,0.8341064592655428,0,38037.03366335042,0.427,17,0.104
1345,"POLYGON ((37.727808550020356 55.65765374116807, 37.72757540826593 55.664840321846626, 37.71486130758341 55.664707852175795, 37.71509677734179 55.65752130695727, 37.727808550020356 55.65765374116807))",37.72133550887807,55.661180915238816,1,21,3.7,1,0,0,1,0,1842.3713224108828,0.7842335411002226,0,38737.2908921769,0.435,4,0.025
1346,"POLYGON ((37.72757540826593 55.664840321846626, 37.72734216107258 55.672026893405736, 37.71462573133411 55.67189438826191, 37.71486130758341 55.664707852175795, 37.72757540826593 55.664840321846626))",37.72110115013691,55.66836747365373,0,0,0.0,1,1,0,2,1,2086.023467904656,0.7550481661630586,0,34307.28524597117,0.385,7,0.043
1347,"POLYGON ((37.72734216107258 55.672026893405736, 37.72710880837502 55.679213455845854, 37.71439004852797 55.67908091521605, 37.71462573133411 55.67189438826191, 37.72734216107258 55.672026893405736))",37.72086668539805,55.67555402294294,7,30404,4.2,2,0,0,2,2,1468.8839534420797,0.8289709632787114,0,50104.233567781484,0.563,17,0.104
1348,"POLYGON ((37.72710880837502 55.679213455845854, 37.726875350107946 55.686400009167365, 37.71415425909901 55.686267433038616, 37.71439004852797 55.67908091521605, 37.72710880837502 55.679213455845854))",37.72063211459584,55.68274056310688,12,32874,4.0,3,0,0,3,0,1089.2094770119802,0.8744494954961392,0,48360.180982832346,0.543,9,0.055
1349,"POLYGON ((37.726875350107946 55.686400009167365, 37.72664178620597 55.69358655337074, 37.71391836298121 55.693453941730056, 37.71415425909901 55.686267433038616, 37.726875350107946 55.686400009167365))",37.7203974376646,55.68992709414597,6,151,4.225,0,0,0,0,0,567.1966034236192,0.9369777420946988,0,44695.439558912745,0.502,13,0.08
1350,"POLYGON ((37.72664178620597 55.69358655337074, 37.72640811660365 55.7007730884564, 37.71368236010848 55.70064044129078, 37.71391836298121 55.693453941730056, 37.72664178620597 55.69358655337074))",37.7201626545386,55.69711361606065,3,17,5.0,0,0,1,1,0,532.0070550140497,0.9411928503266476,0,16577.067464452353,0.186,1,0.006
1351,"POLYGON ((37.72640811660365 55.7007730884564, 37.72617434123551 55.707959614424794, 37.71344625041467 55.707826931721215, 37.71368236010848 55.70064044129078, 37.72640811660365 55.7007730884564))",37.71992776515206,55.70430012885135,2,72,4.1,0,0,0,0,0,703.6640318839761,0.920631269715994,0,9468.65864293909,0.106,1,0.006
1352,"POLYGON ((37.72617434123551 55.707959614424794, 37.72594046003601 55.71514613127633, 37.71321003383359 55.71501341302178, 37.71344625041467 55.707826931721215, 37.72617434123551 55.707959614424794))",37.71969276943913,55.71148663251848,3,108,3.633333333333333,0,0,0,0,1,638.9536290729011,0.9283824732383305,0,23652.14812565791,0.266,2,0.012
1353,"POLYGON ((37.72594046003601 55.71514613127633, 37.72570647293953 55.722332639011455, 37.712973710298996 55.722199885192936, 37.71321003383359 55.71501341302178, 37.72594046003601 55.71514613127633))",37.71945766733391,55.71867312706248,7,517,4.05,0,0,0,0,3,1265.456599493754,0.8533380936621737,0,30350.345954754222,0.341,13,0.08
1354,"POLYGON ((37.72570647293953 55.722332639011455, 37.725472379880436 55.7295191376306, 37.71273727974457 55.72938634823505, 37.712973710298996 55.722199885192936, 37.72570647293953 55.722332639011455))",37.71922245877048,55.72585961248379,7,14516,3.4799999999999995,2,1,0,3,1,931.9245789472792,0.8932895459815113,0,50873.16144207462,0.571,2,0.012
1355,"POLYGON ((37.725472379880436 55.7295191376306, 37.725238180793006 55.73670562713419, 37.71250074210395 55.73657280214861, 37.71273727974457 55.72938634823505, 37.725472379880436 55.7295191376306))",37.71898714368277,55.73304608878282,8,502,4.34,1,0,1,2,0,590.047862668139,0.9342405506470878,0,45913.63354422338,0.516,8,0.049
1356,"POLYGON ((37.725238180793006 55.73670562713419, 37.72500387561148 55.743892107522704, 37.71226409731071 55.743759246934, 37.71250074210395 55.73657280214861, 37.725238180793006 55.73670562713419))",37.71875172200477,55.74023255596002,5,169,4.566666666666666,3,2,0,5,4,1052.5348138592112,0.8788424951663806,0,20650.485323523528,0.232,4,0.025
1357,"POLYGON ((37.72500387561148 55.743892107522704, 37.72476946427004 55.75107857879651, 37.71202734529838 55.75094568259165, 37.71226409731071 55.743759246934, 37.72500387561148 55.743892107522704))",37.71851619367033,55.74741901401581,26,38241,3.931578947368421,0,0,0,0,9,462.68768195191376,0.9494961299432816,0,47083.55782953049,0.529,7,0.043
1358,"POLYGON ((37.72476946427004 55.75107857879651, 37.72453494670282 55.7582650409561, 37.71179048600043 55.758132109121995, 37.71202734529838 55.75094568259165, 37.72476946427004 55.75107857879651))",37.718280558613294,55.75460546295063,29,62021,3.971428571428572,0,0,0,0,0,250.80261449800972,0.974876350276234,0,56316.5759305512,0.633,21,0.129
1359,"POLYGON ((37.72453494670282 55.7582650409561, 37.72430032284387 55.76545149400185, 37.711553519350275 55.76531852652547, 37.71179048600043 55.758132109121995, 37.72453494670282 55.7582650409561))",37.71804481676741,55.76179190276489,3,57,4.0,2,0,0,2,0,778.5921196539143,0.9116561616558588,0,42998.77943816592,0.483,8,0.049
1360,"POLYGON ((37.72430032284387 55.76545149400185, 37.724065592627205 55.77263793793425, 37.71131644528126 55.772504934802484, 37.711553519350275 55.76531852652547, 37.72430032284387 55.76545149400185))",37.7178089680664,55.76897833345903,5,119,4.25,0,0,0,0,0,841.2584576611725,0.9041498022639706,0,34411.5179096764,0.387,4,0.025
1361,"POLYGON ((37.724065592627205 55.77263793793425, 37.7238307559868 55.77982437275371, 37.7110792637267 55.779691333953465, 37.71131644528126 55.772504934802484, 37.724065592627205 55.77263793793425))",37.717573012443935,55.77616475503349,4,34,4.6,1,3,2,6,17,819.5584006047432,0.9067490993071642,0,38702.86882475646,0.435,6,0.037
1362,"POLYGON ((37.7238307559868 55.77982437275371, 37.72359581285655 55.78701079846067, 37.710841974619825 55.78687772397886, 37.7110792637267 55.779691333953465, 37.7238307559868 55.77982437275371))",37.7173369498336,55.783351167488696,73,152730,4.15,1,0,0,1,0,217.2815283884954,0.978891605157017,0,57747.5027048532,0.649,29,0.178
1363,"POLYGON ((37.72359581285655 55.78701079846067, 37.723360763170305 55.794197215055554, 37.71060457789384 55.79406410487907, 37.710841974619825 55.78687772397886, 37.72359581285655 55.78701079846067))",37.71710078016894,55.79053757082507,4,130,4.85,0,1,0,1,10,653.5274589095221,0.926636776777541,0,60044.39309971927,0.675,6,0.037
1364,"POLYGON ((37.723360763170305 55.794197215055554, 37.72312560686185 55.801383622538815, 37.710367073481855 55.801250476654545, 37.71060457789384 55.79406410487907, 37.723360763170305 55.794197215055554))",37.716864503383455,55.797723965043055,40,55204,4.218518518518518,3,0,0,3,1,193.2848142726297,0.98176600257844,0,55119.75668674693,0.619,46,0.282
1365,"POLYGON ((37.72312560686185 55.801383622538815, 37.72289034386492 55.80857002091087, 37.71012946131696 55.808436839305685, 37.710367073481855 55.801250476654545, 37.72312560686185 55.801383622538815))",37.716628119410565,55.80491035014309,16,6764,4.509090909090909,4,0,1,5,3,963.1302580881209,0.8895516373985657,0,68565.69390399654,0.77,37,0.227
1366,"POLYGON ((37.72289034386492 55.80857002091087, 37.7226549741132 55.81575641017219, 37.709891741332164 55.81562319283296, 37.71012946131696 55.808436839305685, 37.72289034386492 55.80857002091087))",37.71639162818366,55.81209672612559,17,51664,3.922222222222222,2,1,0,3,0,1155.9456904321332,0.8664556343848133,0,60913.3629200401,0.684,22,0.135
1367,"POLYGON ((37.7226549741132 55.81575641017219, 37.72241949754031 55.82294279032317, 37.70965391346045 55.82280953723676, 37.709891741332164 55.81562319283296, 37.7226549741132 55.81575641017219))",37.71615502963605,55.81928309299099,8,3715,4.5,1,1,0,2,0,1236.0202447609183,0.8568640673322193,0,59133.57781986197,0.664,19,0.117
1368,"POLYGON ((37.72241949754031 55.82294279032317, 37.72218391407982 55.83012916136427, 37.7094159776347 55.82999587251752, 37.70965391346045 55.82280953723676, 37.72241949754031 55.82294279032317))",37.71591832370102,55.82646945073972,1,28,4.9,0,0,0,0,0,1731.8434243360032,0.7974728997760709,0,19858.002607223563,0.223,2,0.012
1369,"POLYGON ((37.72218391407982 55.83012916136427, 37.721948223665244 55.83731552329592, 37.70917793378777 55.83718219867569, 37.7094159776347 55.82999587251752, 37.72218391407982 55.83012916136427))",37.71568151031175,55.833655799372224,0,0,0.0,0,0,0,0,0,2398.086162360468,0.7176683732491179,0,13339.627663474914,0.15,0,0.0
1370,"POLYGON ((37.721948223665244 55.83731552329592, 37.721712426230035 55.84450187611857, 37.708939781852465 55.844368515711665, 37.70917793378777 55.83718219867569, 37.721948223665244 55.83731552329592))",37.715444589401415,55.84084213888893,0,0,0.0,0,0,0,0,0,3127.6753080403187,0.6302760265755446,0,15376.874439159938,0.173,0,0.0
1371,"POLYGON ((37.721712426230035 55.84450187611857, 37.721476521707594 55.85168821983263, 37.70870152176151 55.8515548236259, 37.708939781852465 55.844368515711665, 37.721712426230035 55.84450187611857))",37.715207560903096,55.848028469290256,0,0,0.0,0,0,0,0,0,3885.08538099879,0.5395512069123302,0,20565.787116862302,0.231,0,0.0
1372,"POLYGON ((37.721476521707594 55.85168821983263, 37.721240510031265 55.85887455443855, 37.70846315344759 55.858741122418806, 37.70870152176151 55.8515548236259, 37.721476521707594 55.85168821983263))",37.71497042474984,55.85521479057665,0,0,0.0,0,0,0,0,0,3537.3425981037203,0.5812048663944498,0,16059.349130420862,0.18,0,0.0
1373,"POLYGON ((37.721240510031265 55.85887455443855, 37.721004391134336 55.866060879936775, 37.708224676843315 55.865927412090834, 37.70846315344759 55.858741122418806, 37.721240510031265 55.85887455443855))",37.714733180874646,55.86240110274856,0,0,0.0,0,0,0,0,1,3245.178786769214,0.6162011122086954,0,21502.477545238304,0.242,0,0.0
1374,"POLYGON ((37.721004391134336 55.866060879936775, 37.72076816495004 55.873247196327725, 37.707986091881274 55.87311369264238, 37.708224676843315 55.865927412090834, 37.721004391134336 55.866060879936775))",37.71449582921043,55.86958740580637,4,15323,4.0,3,0,1,4,1,3135.215790748629,0.6293728052449741,0,50716.78862866743,0.57,2,0.012
1375,"POLYGON ((37.72076816495004 55.873247196327725, 37.72053183141154 55.88043350361187, 37.70774739849395 55.880299964073906, 37.707986091881274 55.87311369264238, 37.72076816495004 55.873247196327725))",37.71425836969004,55.87677369975057,9,339,4.45,2,0,0,2,3,3226.138674287866,0.6184817932200931,0,68283.05459438033,0.767,7,0.043
1376,"POLYGON ((37.72053183141154 55.88043350361187, 37.72029539045197 55.887619801789604, 37.70750859661381 55.88748622638582, 37.70774739849395 55.880299964073906, 37.72053183141154 55.88043350361187))",37.71402080224631,55.88395998458155,8,1416,4.025,0,0,0,0,0,3317.719608762969,0.6075119579069865,0,38582.747941549496,0.433,5,0.031
1377,"POLYGON ((37.72029539045197 55.887619801789604, 37.72005884200439 55.8948060908614, 37.70726968617325 55.89467247957855, 37.70750859661381 55.88748622638582, 37.72029539045197 55.887619801789604))",37.71378312681201,55.89114626029976,0,0,0.0,0,0,0,0,0,3312.143707347221,0.6081798558772732,0,46254.339859980515,0.52,4,0.025
1378,"POLYGON ((37.74282283782399 55.58591820025938, 37.742593064465424 55.59310490713604, 37.72990209180076 55.59297410461476, 37.73013418274369 55.585787432718014, 37.74282283782399 55.58591820025938))",37.73636304232519,55.58944627059318,0,0,0.0,0,0,0,0,0,2616.051561576071,0.6915598327864663,0,23271.767249804736,0.261,4,0.025
1379,"POLYGON ((37.742593064465424 55.59310490713604, 37.74236318736321 55.600291604901685, 37.729669896068586 55.600160767387756, 37.72990209180076 55.59297410461476, 37.742593064465424 55.59310490713604))",37.73613205803896,55.5966329554504,1,2,0.0,5,0,0,5,2,1847.4813855956504,0.7836214426116261,0,22813.145029371353,0.256,3,0.018
1380,"POLYGON ((37.74236318736321 55.600291604901685, 37.742133206453246 55.60747829355676, 37.72943759548245 55.607347421037424, 37.729669896068586 55.600160767387756, 37.74236318736321 55.600291604901685))",37.73590096945411,55.6038196311905,11,32014,4.0875,2,0,1,3,8,1123.6766270607418,0.870320918277375,0,61236.651160019675,0.688,60,0.368
1381,"POLYGON ((37.742133206453246 55.60747829355676, 37.7419031216714 55.61466497310174, 37.729205189977584 55.61453406556418, 37.72943759548245 55.607347421037424, 37.742133206453246 55.60747829355676))",37.73566977650616,55.61100629781387,19,99770,3.8333333333333335,6,0,0,6,1,626.1875510396213,0.9299116318391024,0,58179.66822291223,0.654,15,0.092
1382,"POLYGON ((37.7419031216714 55.61466497310174, 37.741672932953485 55.62185164353699, 37.72897267948914 55.62172070096848, 37.729205189977584 55.61453406556418, 37.7419031216714 55.61466497310174))",37.73543847913064,55.61819295532096,9,996,4.116666666666666,2,0,1,3,0,612.7325585845597,0.9315233106477658,0,39005.49639035483,0.438,21,0.129
1383,"POLYGON ((37.741672932953485 55.62185164353699, 37.74144264023526 55.62903830486302, 37.72874006395223 55.62890732725075, 37.72897267948914 55.62172070096848, 37.741672932953485 55.62185164353699))",37.73520707726303,55.62537960371218,4,399,4.025,0,0,0,0,3,716.2123955229561,0.9191281895895732,0,41732.65800878466,0.469,5,0.031
1384,"POLYGON ((37.74144264023526 55.62903830486302, 37.74121224345245 55.63622495708024, 37.72850734330193 55.6360939444114, 37.72874006395223 55.62890732725075, 37.74144264023526 55.62903830486302))",37.73497557083872,55.63256624298801,7,69849,4.45,0,0,0,0,0,550.8870084688416,0.9389313536373504,0,50000.180408932254,0.562,28,0.172
1385,"POLYGON ((37.74121224345245 55.63622495708024, 37.740981742540676 55.64341160018908, 37.72827451747322 55.64328055245089, 37.72850734330193 55.6360939444114, 37.74121224345245 55.63622495708024))",37.734743959793065,55.63975287314887,0,0,0.0,2,0,1,3,1,900.4480253596827,0.8970599007071882,0,33864.51244697819,0.38,2,0.012
1386,"POLYGON ((37.740981742540676 55.64341160018908, 37.74075113743555 55.65059823418999, 37.72804158640106 55.65046715136963, 37.72827451747322 55.64328055245089, 37.740981742540676 55.64341160018908))",37.73451224406138,55.646939494195145,5,5236,4.5,0,0,0,0,3,638.876381739946,0.9283917261524413,0,49719.09876060451,0.559,18,0.11
1387,"POLYGON ((37.74075113743555 55.65059823418999, 37.74052042807262 55.65778485908343, 37.727808550020356 55.65765374116807, 37.72804158640106 55.65046715136963, 37.74075113743555 55.65059823418999))",37.73428042357889,55.65412610612735,8,18019,4.45,0,0,0,0,4,720.386221250867,0.918628236393821,0,36633.020742449415,0.412,11,0.067
1388,"POLYGON ((37.74052042807262 55.65778485908343, 37.74028961438737 55.664971474869816, 37.72757540826593 55.664840321846626, 37.727808550020356 55.65765374116807, 37.74052042807262 55.65778485908343))",37.73404849828081,55.661312708945886,25,44053,4.370588235294117,0,0,0,0,3,1050.547391373846,0.8790805545123239,0,44722.504718366145,0.502,95,0.583
1389,"POLYGON ((37.74028961438737 55.664971474869816, 37.74005869631523 55.672158081549576, 37.72734216107258 55.672026893405736, 37.72757540826593 55.664840321846626, 37.74028961438737 55.664971474869816))",37.733816468102255,55.66849930265116,18,33262,4.318181818181818,0,0,0,0,0,1435.5527298798524,0.8329634758617902,0,22158.086285686222,0.249,20,0.123
1390,"POLYGON ((37.74005869631523 55.672158081549576, 37.73982767379159 55.67934467912319, 37.72710880837502 55.679213455845854, 37.72734216107258 55.672026893405736, 37.74005869631523 55.672158081549576))",37.73358433297832,55.67568588724367,3,135,4.0,1,0,0,1,2,1774.635223770238,0.7923471714218505,0,45327.24961670005,0.509,2,0.012
1391,"POLYGON ((37.73982767379159 55.67934467912319, 37.73959654675178 55.686531267591064, 37.726875350107946 55.686400009167365, 37.72710880837502 55.679213455845854, 37.73982767379159 55.67934467912319))",37.73335209284405,55.6828724627238,10,17373,3.628571428571429,2,0,1,3,3,1237.9132803823234,0.8566373139241253,0,70532.70381126642,0.792,8,0.049
1392,"POLYGON ((37.73959654675178 55.686531267591064, 37.73936531513105 55.69371784695366, 37.72664178620597 55.69358655337074, 37.726875350107946 55.686400009167365, 37.73959654675178 55.686531267591064))",37.73311974763437,55.69005902909202,12,55372,4.0,1,0,0,1,0,535.0669492034021,0.9408263271466308,0,61697.40886954817,0.693,2,0.012
